kamar_mandi,kamar_tidur,luas_bangunan,sertifikat,tipe_properti,kota,harga
2,3,149,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,5500000000
4,4,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1970000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Depok,1960000000
1,2,34,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,540000000
2,3,100,SHM - Sertifikat Hak Milik,Rumah,Depok,1150000000
1,2,33,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,650000000
1,1,66,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,960000000
2,2,99,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,2700000000
1,1,22,HGB - Hak Guna Bangunan,Apartemen,Jakarta Timur,350000000
1,2,124,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Utara,2600000000
2,3,93,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2180000000
3,3,105,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,1800000000
2,3,75,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1210000000
1,2,56,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,1400000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Depok,1400000000
2,3,60,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,698000000
2,2,43,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,506000000
3,3,80,SHM - Sertifikat Hak Milik,Rumah,Depok,1610000000
1,1,23,HGB - Hak Guna Bangunan,Apartemen,Tangerang Selatan,400000000
2,3,45,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,650000000
2,2,40,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,470000000
2,2,44,SHM - Sertifikat Hak Milik,Apartemen,Depok,500000000
2,2,64,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,1000000000
3,4,150,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,3500000000
1,2,41,HGB - Hak Guna Bangunan,Apartemen,Jakarta Barat,630000000
3,3,200,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,4200000000
1,1,28,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Selatan,1100000000
1,1,21,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,290000000
2,3,75,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,880000000
3,3,91,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,1250000000
1,1,25,HGB - Hak Guna Bangunan,Apartemen,Jakarta Timur,375000000
1,1,21,SHM - Sertifikat Hak Milik,Apartemen,Depok,250000000
1,1,43,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,1200000000
1,1,32,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,675000000
3,3,120,SHM - Sertifikat Hak Milik,Rumah,Depok,1490000000
3,3,54,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1320000000
1,2,78,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,570000000
1,2,34,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,580000000
1,2,60,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,810000000
1,2,33,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,350000000
2,2,99,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,2300000000
2,3,93,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2180000000
2,3,63,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,628000000
3,4,154,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,4700000000
2,2,42,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,534000000
3,3,154,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,4190000000
2,3,80,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,960000000
2,3,83,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,2400000000
3,4,216,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,3100000000
1,1,21,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,345000000
3,3,136,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,4000000000
3,3,200,SHM - Sertifikat Hak Milik,Rumah,Depok,2900000000
1,2,34,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,430000000
3,3,110,SHM - Sertifikat Hak Milik,Rumah,Depok,1340000000
1,2,24,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,600000000
1,2,35,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,450000000
4,4,180,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,2150000000
1,1,40,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,780000000
2,3,117,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,1370000000
3,3,165,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,3500000000
2,3,63,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,628000000
3,3,200,SHM - Sertifikat Hak Milik,Rumah,Depok,1700000000
4,4,203,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,5900000000
2,2,93,HGB - Hak Guna Bangunan,Apartemen,Jakarta Barat,2800000000
2,2,46,SHM - Sertifikat Hak Milik,Rumah,Depok,599000000
1,1,24,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,525000000
3,3,140,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,1650000000
4,3,192,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,2500000000
1,1,22,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,466000000
2,3,132,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Selatan,3500000000
1,2,42,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Utara,560000000
1,2,52,HGB - Hak Guna Bangunan,Apartemen,Tangerang Selatan,1500000000
1,1,21,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,339000000
2,3,82,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,1500000000
1,2,42,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,900000000
2,3,120,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1430000000
3,3,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,2200000000
1,1,24,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,370000000
2,3,209,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,3500000000
1,1,29,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Selatan,1270000000
1,1,24,SHM - Sertifikat Hak Milik,Apartemen,Depok,450000000
1,2,43,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,550000000
3,3,140,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1490000000
1,2,44,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,1500000000
1,2,88,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,1650000000
1,1,21,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,410000000
2,3,225,"Lainnya (PPJB,Girik,Adat,dll)",Rumah,Jakarta Barat,1600000000
3,4,155,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2270000000
2,2,64,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,1300000000
3,3,120,SHM - Sertifikat Hak Milik,Rumah,Depok,1700000000
3,3,155,SHM - Sertifikat Hak Milik,Rumah,Depok,1720000000
1,2,53,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,1550000000
2,2,51,HGB - Hak Guna Bangunan,Apartemen,Jakarta Timur,1600000000
2,3,120,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1430000000
1,1,28,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,1100000000
2,4,110,SHM - Sertifikat Hak Milik,Rumah,Depok,1300000000
2,3,50,"Lainnya (PPJB,Girik,Adat,dll)",Rumah,Jakarta Utara,1690000000
2,3,70,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1120000000
2,2,67,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,950000000
2,3,70,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,820000000
2,2,92,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,2350000000
2,3,180,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,5100000000
2,3,60,SHM - Sertifikat Hak Milik,Rumah,Depok,779000000
1,2,42,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,950000000
3,4,105,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,2600000000
4,4,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1970000000
3,3,209,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,3600000000
3,3,197,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2570000000
3,4,125,SHM - Sertifikat Hak Milik,Rumah,Depok,1350000000
4,4,180,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2350000000
2,3,70,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,1950000000
1,2,36,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,460000000
3,3,140,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,1970000000
3,3,76,HGB - Hak Guna Bangunan,Apartemen,Jakarta Utara,950000000
1,1,25,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Barat,210000000
4,4,203,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,3700000000
1,1,23,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,245000000
1,2,34,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,600000000
2,3,88,SHM - Sertifikat Hak Milik,Rumah,Depok,1510000000
1,1,57,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,700000000
3,3,185,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,3350000000
2,2,75,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,2050000000
5,4,210,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,5500000000
4,4,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1970000000
2,2,93,SHM - Sertifikat Hak Milik,Rumah,Depok,1450000000
3,3,165,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,2400000000
1,1,23,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,550000000
1,2,50,HGB - Hak Guna Bangunan,Apartemen,Depok,750000000
1,1,36,HP - Hak Pakai,Apartemen,Jakarta Pusat,500000000
2,2,108,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,4000000000
4,4,250,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,3700000000
2,2,67,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,970000000
3,3,80,SHM - Sertifikat Hak Milik,Rumah,Depok,1610000000
1,1,21,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,400000000
1,2,45,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,875000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Depok,1400000000
2,3,65,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,1900000000
2,3,60,SHM - Sertifikat Hak Milik,Rumah,Depok,948000000
3,3,105,SHM - Sertifikat Hak Milik,Rumah,Depok,1250000000
3,4,90,SHM - Sertifikat Hak Milik,Rumah,Depok,1430000000
1,2,60,SHM - Sertifikat Hak Milik,Apartemen,Depok,1550000000
2,3,90,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,950000000
1,1,37,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,1200000000
2,3,120,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1800000000
3,3,78,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,2500000000
1,2,36,HGB - Hak Guna Bangunan,Apartemen,Depok,420000000
2,3,94,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,1300000000
1,1,42,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,1200000000
3,3,56,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,3200000000
3,4,299,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,3500000000
3,4,277,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,3800000000
3,4,277,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,3800000000
1,2,48,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,990000000
4,4,227,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,5800000000
3,3,73,HGB - Hak Guna Bangunan,Apartemen,Jakarta Utara,800000000
1,2,35,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,350000000
1,1,38,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,500000000
4,4,240,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,3800000000
3,3,105,"Lainnya (PPJB,Girik,Adat,dll)",Rumah,Jakarta Utara,2600000000
1,1,29,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,760000000
1,2,42,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,489000000
4,4,200,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2620000000
1,2,35,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,370000000
1,1,23,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,300000000
1,2,45,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Utara,500000000
1,1,80,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Selatan,4600000000
1,2,100,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,1950000000
2,3,73,SHM - Sertifikat Hak Milik,Rumah,Depok,1480000000
1,1,25,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,500000000
1,1,60,HP - Hak Pakai,Apartemen,Tangerang Selatan,2060000000
3,3,140,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,1970000000
2,2,140,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,4800000000
3,3,72,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1400000000
1,1,22,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,500000000
1,2,57,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,990000000
1,1,36,HP - Hak Pakai,Apartemen,Jakarta Pusat,500000000
1,1,26,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,425000000
2,3,46,HGB - Hak Guna Bangunan,Apartemen,Jakarta Utara,700000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Depok,1300000000
2,2,70,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,1680000000
1,1,28,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,599000000
1,1,31,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,475000000
1,1,73,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,1300000000
2,3,65,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Barat,2500000000
3,3,100,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1230000000
2,3,103,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,3000000000
4,4,224,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,2900000000
1,2,36,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,500000000
2,3,120,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1430000000
3,3,105,SHM - Sertifikat Hak Milik,Rumah,Depok,1250000000
3,3,105,SHM - Sertifikat Hak Milik,Rumah,Depok,1250000000
1,1,50,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,1500000000
3,3,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2250000000
1,2,66,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,3250000000
2,1,42,SHM - Sertifikat Hak Milik,Rumah,Depok,816000000
2,3,50,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,600000000
1,2,35,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,370000000
1,1,26,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,750000000
1,2,55,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,800000000
2,4,250,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,4500000000
2,3,84,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,980000000
1,2,30,SHM - Sertifikat Hak Milik,Apartemen,Depok,350000000
3,4,250,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,3700000000
2,3,127,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,2700000000
2,3,60,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1400000000
1,3,99,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,2200000000
3,4,155,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2270000000
1,1,40,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,800000000
4,4,180,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2350000000
4,4,250,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,3700000000
2,2,61,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,650000000
3,4,130,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,2800000000
1,2,38,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,500000000
1,1,23,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,400000000
2,3,190,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,2500000000
2,3,93,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2180000000
1,1,30,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,400000000
1,1,20,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,428000000
1,2,50,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Barat,1400000000
1,2,42,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Barat,835000000
1,2,65,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,1400000000
1,3,100,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,3000000000
1,2,42,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,650000000
2,3,103,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,2390000000
1,1,104,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,3100000000
2,3,78,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,2600000000
3,2,62,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1790000000
2,3,119,"Lainnya (PPJB,Girik,Adat,dll)",Rumah,Jakarta Utara,2400000000
1,1,33,HGB - Hak Guna Bangunan,Apartemen,Jakarta Timur,265000000
3,4,90,SHM - Sertifikat Hak Milik,Rumah,Depok,1430000000
3,3,190,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,4200000000
2,2,61,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,650000000
1,2,36,HGB - Hak Guna Bangunan,Apartemen,Jakarta Barat,480000000
1,2,43,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,1000000000
1,2,34,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,600000000
1,1,37,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Utara,980000000
1,1,42,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Selatan,1050000000
2,3,125,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1300000000
3,3,110,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1000000000
1,2,60,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,1150000000
4,4,250,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,3700000000
2,3,98,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1500000000
4,4,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1970000000
2,3,99,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,2350000000
1,1,23,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,350000000
1,2,50,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,1570000000
2,3,75,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,880000000
1,2,74,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,1350000000
2,2,76,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,1200000000
2,3,76,SHM - Sertifikat Hak Milik,Rumah,Depok,865000000
3,4,250,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,5500000000
3,3,132,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Utara,1850000000
3,3,100,SHM - Sertifikat Hak Milik,Rumah,Depok,1360000000
3,3,84,SHM - Sertifikat Hak Milik,Rumah,Depok,1590000000
1,2,102,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,4300000000
1,2,88,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Barat,2100000000
3,3,120,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2100000000
2,2,45,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Timur,750000000
1,2,78,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,570000000
3,3,197,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2570000000
1,2,35,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,900000000
3,2,62,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,1790000000
1,1,21,HGB - Hak Guna Bangunan,Apartemen,Jakarta Utara,350000000
2,3,70,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1300000000
1,1,28,HGB - Hak Guna Bangunan,Apartemen,Jakarta Barat,390000000
2,2,97,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,3900000000
3,4,155,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2270000000
1,2,48,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Barat,1650000000
2,3,70,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,1120000000
1,2,65,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,2500000000
4,4,200,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2620000000
2,3,99,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,2000000000
2,3,55,SHM - Sertifikat Hak Milik,Rumah,Jakarta Pusat,1040000000
3,4,200,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,4500000000
1,2,43,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Utara,485000000
2,3,120,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Selatan,1850000000
1,1,43,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Timur,740000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Jakarta Utara,2650000000
3,3,110,SHM - Sertifikat Hak Milik,Rumah,Depok,1350000000
2,2,72,HGB - Hak Guna Bangunan,Apartemen,Jakarta Pusat,740000000
1,2,45,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,1250000000
1,1,48,HGB - Hak Guna Bangunan,Apartemen,Jakarta Barat,790000000
4,4,200,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2620000000
1,2,45,HGB - Hak Guna Bangunan,Apartemen,Depok,1050000000
2,3,50,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,650000000
2,2,90,HGB - Hak Guna Bangunan,Apartemen,Tangerang Selatan,1990000000
1,1,24,HGB - Hak Guna Bangunan,Apartemen,Tangerang Selatan,500000000
1,2,80,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Utara,1250000000
4,4,300,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,5850000000
2,3,112,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,2500000000
2,3,93,SHM - Sertifikat Hak Milik,Rumah,Depok,1280000000
1,1,32,SHM - Sertifikat Hak Milik,Apartemen,Depok,830000000
4,4,150,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2400000000
2,4,250,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,2750000000
1,1,49,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,750000000
4,4,160,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,2100000000
2,3,62,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,800000000
3,3,123,"Lainnya (PPJB,Girik,Adat,dll)",Rumah,Jakarta Utara,1370000000
3,3,132,SHM - Sertifikat Hak Milik,Rumah,Jakarta Barat,1600000000
1,1,40,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Tangerang Selatan,850000000
1,1,57,SHM - Sertifikat Hak Milik,Apartemen,Jakarta Pusat,850000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Depok,1520000000
3,4,162,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,4400000000
1,1,30,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,1100000000
3,3,120,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2100000000
1,2,45,HGB - Hak Guna Bangunan,Apartemen,Tangerang Selatan,990000000
3,3,115,SHM - Sertifikat Hak Milik,Rumah,Depok,1200000000
1,2,44,HGB - Hak Guna Bangunan,Apartemen,Jakarta Timur,1250000000
2,3,120,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,1700000000
2,4,110,SHM - Sertifikat Hak Milik,Rumah,Depok,1300000000
1,2,36,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Depok,750000000
1,1,57,"Lainnya (PPJB,Girik,Adat,dll)",Apartemen,Jakarta Pusat,850000000
3,3,130,SHM - Sertifikat Hak Milik,Rumah,Depok,1960000000
3,3,100,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,2800000000
2,3,65,SHM - Sertifikat Hak Milik,Rumah,Tangerang Selatan,800000000
1,1,44,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,1150000000
4,4,276,SHM - Sertifikat Hak Milik,Rumah,Jakarta Selatan,3550000000
1,2,61,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,995000000
2,2,67,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,950000000
1,1,40,HGB - Hak Guna Bangunan,Apartemen,Jakarta Selatan,1700000000
2,3,91,SHM - Sertifikat Hak Milik,Rumah,Depok,2130000000
4,4,200,SHM - Sertifikat Hak Milik,Rumah,Jakarta Timur,2620000000
3,3,140,SHM - Sertifikat Hak Milik,Rumah,Depok,1700000000
2,2,67,SHM - Sertifikat Hak Milik,Apartemen,Tangerang Selatan,950000000
